Continent,Country,Location Chinese,Location in English,Current Location,Latitude,Longitude,Business Name Chinese,Business Name English,Sector,Sub-Category
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,乾豐雜貨,"King Hung & Co., General Merchandise",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,瓊香酒晏,"King Hung & Co., Eating House",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,公興當舖,"Kong Hing & Co., Pawn Shop",Finance and Insurance,Pawn Shop
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,公源當舖,"Kong Yuen & Co., Pawn Shop",Finance and Insurance,Pawn Shop
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,公安當押,"Kong On Art & Co., Pawn Shop",Finance and Insurance,Pawn Shop
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,廣珍打金,"Kwong Chin, Jewelry",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,廣昌雜貨,"Kwong Chong & Co., General Merchandise",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,廣祥棧雜貨,"Kwong Chong Jang & Co., General Mdse",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,廣福堂,Kwong Fook Tong Benevolent Association,Other Services (except Public Administration),Overseas Chinese Associations
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,廣興成衣,"Kwong Hing & Co., Merchant Tailors",Other Services (except Public Administration),Personal and Laundry Services 
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,廣同源雜貨,"Kwong Yuen & Co., General Merchandise",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,廣萬生雜貨,"Kwong Man Sang & Co., General Mdse",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,廣生絲髮,"Kwong Sang & Co., Silk Goods",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,廣生祥信局,"Kwong Sang Chong & Co., no data",Transportation and Warehousing,Postal Service
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,廣榮昌絲髮,"Kwong Wing Chong & Co., Silk Goods",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,廣和源雜貨,"Kwong Wo Yuen & Co., General Merchandise",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,廣和隆雜貨,"Kwong Wo Lung & Co., General Mdse",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,廣和隆雜貨,"Kwong Yuen & Co., General Mdse",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,廣源絲髮,"Kwong Yuen & Co., Silk Goods.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,黎安成衣,"Lai On & Co., Merchant Tailors",Other Services (except Public Administration),Personal and Laundry Services 
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,溫四姑旅館,"L. Cham, Mrs., Hotel.",Accommodation and Food Services,Accommodation
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,利安雜貨,"Lee On & Co., General Merchandise",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,利源辦庄,"LEE YUEN & CO., Importers and Exporters",Wholesale Trade,Import/Export wholesale
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,麗安織造,"Lion Knitting Co., Knitting",Unclassified Establishments,Others
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,樂桃園酒晏,"Lock Hoo Yuen & Co., Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,麗其映相,"L. P. Joe, Studio",Professional,Photographic services
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,倫昌成衣,"Lun Chong & Co., Merchant Tailors",Other Services (except Public Administration),Personal and Laundry Services 
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,萬昌隆雜貨,"Man Chong Lung & Co., General Mdse",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,萬昌隆雜貨,"Man Chong Lung & Co., General Mdse",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,萬福雜貨,"Man Fook & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,萬利生菓,"Man Lee & Co., Fruit Dealers.",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,萬安堂藥材,"Man On Tong & Co., Drugs.",Retail Trade,Health and Personal Care Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,萬益雜貨,"Man Yick & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,美和打金,"Mee Wo & Co., Jewelry.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,美源皮靴,"Mee Yuen & Co., Shoe Dealer.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,南京樓酒樓,"Nam King Low, Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,新中國酒晏,"New China, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,北京樓酒樓,"Peking Low, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,均喻利成衣,"Quan Yee Lee & Co., Merchant Tailors.",Other Services (except Public Administration),Personal and Laundry Services 
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,均益昌雜貨,"Quan Yick Chong & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,均勝雜貨,"Quan Sing & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,均和雜貨,"Quan Wo & Co., Merchant Tailors.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,均和棧茶米,"Quan Wo Jan, Rice and Teas.",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,羣英旅館,"Queen Anne, hotel",Accommodation and Food Services,Accommodation
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,均安棧船代理,"Quen On Jan & Co., Steamship Agents.",Administrative and Support and Waste Management and Remediation Services,Travel Arrangement and Reservation Services
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,三記輪船代理,"Sam Kee & Co., Steamship Agents.",Administrative and Support and Waste Management and Remediation Services,Travel Arrangement and Reservation Services
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,三益雜貨,"Sam Yick & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,生昌雜貨,"Sang Chong & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,生昌雜貨,"Sang Chong & Co., Poultry.",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華,"Vancouver, BC",,49.24966,-123.11934,生隆雜貨,"Sang Lung & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,生隆雜貨,"Sang Lung & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,時利和雜貨,"See Lee Wo & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,我報報館,"Self-Conscience Magazine., magazine",Information,Publisher
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,穗豐祥雜貨,"Suey Gee Chong & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,瑞芝雜貨,"Suey Gee Chong & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,瑞記生菓,"Suey Kee & Co., Fruit Dealers.",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,遂生鷄鴨,"Suey Sang & Co., Poultry.",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,成就隆生菓,"Sing Chow & Co., Fruit Store.",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,新昌益雜貨,"Sun Chong Lung & Co., General Mdse",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,新興京洗衣,"Sun Hing Yick & Co., Laundry.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,新北昌酒樓,"Sun Peking, Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,新泰隆雜貨,"Sun Tai Chong & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,新華會館雜貨,"Sun Wah Lung & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,四邑日報,"Sy Yip Association., Association",Information,Publisher
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,大漢報館,"Tai Hon Bo Publishing Co., Daily News.",Information,Publisher
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,泰記生菓,"Tai Kee & Co., Fruit Dealer.",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,大安生菓,"Tai On & Co., Fruit Dealers.",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,泰生雜貨,"Tai Sang & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,泰生雜貨,"Tai Sang & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,同安棧雜貨,"Tong On Jan & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,叙宴酒晏,"Tue Yen & Co., Restaurant",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,同記西衣,"Tung Kee, Merchant Tailors.",Other Services (except Public Administration),Personal and Laundry Services 
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,同記棧生菓,"Tong Kee & Co., Fruit Dealers",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,大得生菓,"Ty Duck & Co., Fruit Dealers.",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,華棧雜貨,"Wah Chan & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,華棧雜貨,"Wah Chan & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,華綸絲髮,"Wah Lon & Co., Silk Goods.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,華益棧雜貨,"Wah Yick Jan & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,華英昌雜貨,"Wah Ying Chong & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,榮昌雜貨,"Wing Chong & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,永昌隆雜貨,"Wing Chung Yuen & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,永祥源雜貨,"Wing Chung Yuen & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,永興成衣,"Wing Hing & Co., Merchant Tailors.",Other Services (except Public Administration),Personal and Laundry Services 
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,永同昌雜貨,"Wing Hong Lung & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,永記洋遮,"Wing Kee & Co., Umbrellas.",Manufacturing,Others
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,永茂雞鴨,"Wing Mow, Poultry.",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,永安祥雜貨,"Wing On Chong & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,永安和雜貨,"Wing On Wo & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,永生雜貨,"Wing Sang & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,榮泰成衣,"Wing Tai & Co., Merchant Tailors.",Other Services (except Public Administration),Personal and Laundry Services 
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,永華藥材,"Wing Wah & Co., Drugs.",Retail Trade,Health and Personal Care Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,永和昌雜貨,"Wing Wo Chong & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,永源昌雜貨,"Wing Yuen Chong & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,和記理髮,"Wo Kee & Co., Barber Shop.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,和利生菓,"Wo Lee & Co., Fruit Dealers.",Retail Trade,Food and Beverage Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,黃伯葵映相,"Wong B. Kwai, Studio.",Professional,Photographic services
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,黃江夏堂,WONG KONG HAR TONG ASSOCIATION.,Other Services (except Public Administration),Overseas Chinese Associations
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,黃瑞鐘鏢,"Wong Sui, Watch Maker.",Other Services (except Public Administration),Repair and Maintenance
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,和生鐘鏢,"Wo Sang & Co., Merchant Tailors.",Other Services (except Public Administration),Repair and Maintenance
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,和源成衣,"Wo Yuen & Co., Shoes.",Other Services (except Public Administration),Personal and Laundry Services 
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,滙勝隆皮靴,"Woey Sing Lung & Co., General Mdse.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,如意館雜貨,"Yee Lee Quan & Co., Restaurant.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,益源酒晏,"Yick Yuen & Co., Fruit Dealers.",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,仁安益藥房,"Yon On York Fong Co., Drugs.",Retail Trade,Health and Personal Care Stores
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,同盟會會館,Young China Association.,Other Services (except Public Administration),Political organizations
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,周耀初映相,"Yucho Chow & Co., Studio.",Professional,Photographic services
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,潤記理髮,"Yuen Kee & Co., Barber Shop.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,源生雜貨,"Yuen Sang & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,源生雜貨,"Yuen Sang & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,源泰雜貨,"Yuen Tai & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,源源雜貨,"Yuen Yuen & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,宴新樓酒樓,"Yen Sun Low & Co., Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大哥林比亞省 雲高華埠,"Vancouver, BC",,49.24966,-123.11934,扬新洋衣,"Yuong Sun & Co., Merchant Tailors.",Other Services (except Public Administration),Personal and Laundry Services 
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,保記車衣,"Bow Kee, Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,兆源靴店,"Cheu Yuen, Shoes.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,昌記車衣,"Chong Kee, Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,昌隆雜貨,"Chong Lung, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,祥泰雜貨,"Chong Tai, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,祥和雜貨,"Chong Wo & Co., General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,國民黨會所,Chung Hwa National Club.,Other Services (except Public Administration),Political organizations
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,松利女服,"Chung Lee & Co., Ladies' Underwear.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,中華會館,Chung Wah Woey Quan,Other Services (except Public Administration),Overseas Chinese Associations
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,贊育堂藥材,"Dan York Tong, Drugs.",Retail Trade,Health and Personal Care Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,叙馨樓酒樓,"Doy Hing Low, Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,德昌隆什貨,"Duck Chong Lung, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,福安榮什貨,"Fook On Wing & Co., General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,福生堂什貨,"Fook Wo Sang, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,嘉南什貨,"Gar Nam, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,吉祥軒,Get Chung Hing & Co.,Unclassified Establishments,Others
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,高義華匯舖,"Goo Mee Wah, Watches and Clocks.",Finance and Insurance,Money Transmitter
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,嘉祥車衣,"G. Oytang, Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,厚記車衣,"Haw Kee, Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,怡興理髮,"Hee Ming, Barber Shop.",Other Services (except Public Administration),Personal and Laundry Services
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,謙和雜貨,"Him Wo, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,謙益車衣,"Him Yick, Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,協益雜貨,"Hip Yick, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,同昌雜貨,"Hong Chong, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,同吉雜貨,"Hong Get, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,同利雜貨,"Hong Lee, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,恒升雜貨,"Hong Sing, General Merchandise.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,同新車衣,"Hong Sun, Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,司益昌雜貨,"Hong Yick Chong, General Mdse.",Retail Trade,General Merchandise
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,合興隆車衣,"Hop Hing Lung & Co., Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,合記車衣,"Hop Kee, Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,海記車衣,"Hoy Kee, Clothing Factory.",Manufacturing,Apparel Manufacturing
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,杏花樓酒樓,"Hung Far Low, Restaurant.",Accommodation and Food Services,Foodservice
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,杏和堂藥材,"Hung Wo Tong, Drugs.",Retail Trade,Health and Personal Care Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,啟昌靴店,"Kai Chong, Shoes.",Retail Trade,Clothing and Clothing Accessories Stores
North America,Canada,英屬加拿大哥林比亞省 域多利埠,"Victoria, BC",,48.42835,-123.35642,金福源雜貨,"Kim Fook Yuen, General Mdse.",Retail Trade,General Merchandise
